,TOWN_CODE,LOCATION,ABE_DA,AEN_DA,AREA_TA,UN_NA,LASTMOD,POLY_LIST,splitArea
,2102,起健康路一段138號(前),2018.10.26,2019.02.02,7.5,台灣自來水公司台南給水廠,2019-01-28T15:17:54.407,"[120.2082015881536, 22.981374825481282]",43.0
,2101,起仁和路75號,2018.10.26,2019.02.06,6,台灣自來水公司台南給水廠,2019-01-28T15:17:54.560,"[120.23161882979696, 22.973842280037566]",28.0
,2101,起中華東路3段399巷20弄54號,2018.10.26,2019.02.10,6,台灣自來水公司台南給水廠,2019-03-02T09:26:29.853,"[120.21866991551326, 22.972251377552016]",26.0
,2101,東智街3號(等9戶),2018.10.29,2018.12.29,36,台灣自來水公司台南服務所,2019-01-07T13:49:13.617,"[120.22947449301692, 22.962910594969248]",9.0
,2106,起海佃路4段388巷6弄100-30號訖海佃路4段388巷134弄116.185.169.199號,2018.10.29,2019.01.29,10,台灣自來水公司台南服務所,2019-01-04T08:18:44.803,"[120.18041640164267, 23.06422567465067]",202.0
,2106,起海中街101巷(口)訖海環街335巷(口),2018.10.29,2018.12.29,4,台灣電力公司台南區營業處,2019-01-18T18:09:28.217,"[120.18145102161132, 23.038727089526745]",148.0
,2106,起安和路2段298號(前),2018.10.29,2018.12.29,2,台灣電力公司台南區營業處,2019-01-18T18:08:41.723,"[120.21645870290507, 23.042674831401914]",170.0
,2106,功安2街21號(等5戶),2018.10.29,2019.01.29,5,台灣自來水公司台南服務所,2019-02-25T08:57:43.007,"[120.18183812716997, 23.048502710117294]",166.0
,2106,起安和路6段20巷116號(前),2018.10.29,2019.01.29,2.5,台灣自來水公司台南服務所,2019-02-25T08:57:22.740,"[120.21711324585429, 23.071368795221137]",224.0
,2106,起長溪路2段598巷65號(2戶),2018.10.29,2019.01.29,3,台灣自來水公司台南服務所,2019-02-25T08:57:05.117,"[120.20379916604402, 23.056888433969174]",187.0
,2104,起北安路1段68巷33號(對面),2018.10.29,2018.12.29,10.5,台灣電力公司台南區營業處,2019-02-20T08:27:08.500,"[120.21168284896733, 23.016848000402938]",115.0
,2106,起仁安路83巷29號(邊),2018.10.29,2019.01.29,3.5,台灣自來水公司台南服務所,2018-12-28T08:47:10.820,"[120.1765643403483, 23.051230996906604]",166.0
,2108,大仁街51巷5號(旁),2018.10.29,2019.01.26,2.4,台灣自來水股份有限公司第六區管理處永康服務所,2019-01-22T14:31:42.747,"[120.2561657689508, 23.001715685400722]",84.0
,2108,起永興路397巷12號(對面),2018.10.29,2019.01.26,3.6,台灣自來水股份有限公司第六區管理處永康服務所,2019-01-22T14:31:42.873,"[120.25199249145055, 23.021364759298784]",120.0
,2108,起鹽行路116號(邊),2018.10.29,2019.01.26,3,台灣自來水股份有限公司第六區管理處永康服務所,2019-01-22T14:31:42.997,"[120.2340952546556, 23.043080384135138]",172.0
,2108,中正一街33號,2018.10.29,2019.01.26,1.2,台灣自來水股份有限公司第六區管理處永康服務所,2019-01-22T14:31:43.123,"[120.24645974632135, 23.035112354339844]",155.0
,2102,起府前路1段68號,2018.10.29,2019.01.26,4.2,欣南天然氣股份有限公司,2019-01-04T08:18:47.473,"[120.20942601202718, 22.98901901416502]",61.0
,2110,起北勢里北勢路156號(左邊),2018.10.29,2019.01.26,7.7,台灣自來水股份有限公司第六區管理處新市服務所,2019-01-16T10:51:41.943,"[120.2910074297561, 23.04508144164932]",178.0
,2108,洲工街175巷18號,2018.10.29,2019.01.26,0.9,台灣自來水股份有限公司第六區管理處永康服務所,2019-01-22T14:31:43.233,"[120.227067300116, 23.038211057947713]",153.0
,2110,起太平里民生路314巷67-359號,2018.10.29,2019.01.26,1.1,台灣自來水股份有限公司第六區管理處新市服務所,2019-01-16T10:51:42.083,"[120.30967135649023, 23.054252774229184]",198.0
,2115,太子2街88巷8號,2018.10.29,2019.01.29,4.32,台灣自來水股份有限公司第六區管理處歸仁服務所,2019-01-25T08:21:56.850,"[120.26233732983663, 22.98906468836534]",67.0
,2115,起文心路138號(對面),2018.10.30,2018.12.24,3.6,中華電信公司台南營運處第一客網中心四股,2019-03-02T08:31:01.410,"[120.2414140486405, 22.97424851953372]",29.0
,2104,起北成路383號(東邊),2018.10.30,2018.12.30,2.4,台灣電力公司台南區營業處,2019-02-20T17:57:46.943,"[120.20131786708737, 23.01890640580375]",114.0
,2137,起南科聯絡道路,2018.10.30,2018.12.30,36,台灣電力公司台南區營業處,2019-01-19T16:16:38.087,"[120.27784659405502, 23.06551572853216]",212.0
,2103,福吉1街18巷27號(旁),2018.10.30,2019.01.27,1.8,中華電信公司台南營運處第二客網中心,2019-01-18T17:07:32.327,"[120.19466265633234, 22.98453398084099]",42.0
,2104,起小東路373號(前),2018.10.30,2019.02.06,45,台灣自來水公司台南給水廠,2019-01-28T15:17:54.873,"[120.23179442646892, 22.99887993567555]",82.0
,2104,大興街363號(前),2018.10.30,2019.02.06,4.5,台灣自來水公司台南給水廠,2019-01-28T15:17:55.047,"[120.18487254080453, 23.009773992589505]",95.0
,2102,國華街2段100號(對面),2018.10.31,2019.01.28,1.8,中華電信公司台南營運處第二客網中心,2019-01-18T17:07:32.483,"[120.1966133604767, 22.98995883295278]",60.0
,2107,起安億路(與)訖慶平路(交叉口以南約65M處),2018.10.31,2018.12.31,12.6,台灣電力公司台南區營業處,2019-01-26T15:00:30.723,"[120.16362499118003, 22.996779200990428]",57.0
,2102,起西門路一段725號(前),2018.10.31,2019.02.07,3,台灣自來水公司台南給水廠,2019-01-28T15:17:55.217,"[120.19741214843916, 22.989014287880575]",60.0
,2101,東榮街53號,2018.10.31,2019.02.10,6,台灣自來水公司台南給水廠,2019-03-02T10:06:51.583,"[120.2153291159246, 22.98991072989674]",62.0
,2106,起海佃路2段642-1號(前),2018.11.01,2019.01.01,2,台灣電力公司台南區營業處,2019-01-24T15:29:09.110,"[120.1865077896757, 23.043752495310308]",167.0
,2108,起和平東路153號訖王行路254巷39號,2018.11.01,2018.11.29,36,台灣中油股份有限公司天然氣事業部南區營業處台南供氣中心,2018-12-05T12:23:30.627,"[120.27517350813635, 23.05145521359746]",194.0
,2109,起媽廟里路105號(-1),2018.11.01,2019.01.01,0.5,台灣自來水股份有限公司第六區管理處歸仁服務所,2019-01-15T11:50:17.373,"[120.29545996876139, 22.994457334082224]",70.0
,2104,起西門路四段7巷84弄20號(前),2018.11.01,2019.02.08,3,台灣自來水公司台南給水廠,2019-02-20T09:43:39.263,"[120.2039832158557, 23.007978588309665]",97.0
,2104,起中華北路二段53巷18弄1號(前),2018.11.01,2019.02.08,3,台灣自來水公司台南給水廠,2019-01-28T15:17:55.687,"[120.19593600963442, 23.01823784225819]",114.0
,2101,起長榮路1段208號,2018.11.01,2019.02.15,6,台灣自來水公司台南給水廠,2018-11-08T10:33:22.563,"[120.21842396094657, 22.985240883215006]",44.0
,2101,城東街25號,2018.11.01,2019.02.14,6,台灣自來水公司台南給水廠,2019-03-02T09:16:30.393,"[120.23468820059983, 22.96554499489846]",10.0
,2106,起府安路5段98巷56弄(與溪東路口北126米),2018.11.02,2019.02.02,2,台灣自來水公司台南服務所,2019-01-04T08:18:45.223,"[120.20156550604977, 23.026878977632126]",132.0
,2102,永和街110號,2018.11.02,2019.02.02,2,台灣自來水公司台南服務所,2018-12-28T08:47:11.027,"[120.19135317022612, 23.001466220287288]",77.0
,2103,起鯤鯓路(鯤鯓路232巷北93),2018.11.02,2019.02.02,7,台灣自來水公司台南服務所,2019-01-04T08:18:47.270,"[120.16894919526611, 22.963602174832147]",3.0
,2109,民權3街92號,2018.11.02,2019.01.14,5.4,中華電信公司台南營運處第一客網中心四股,2019-02-21T17:11:33.473,"[120.28999996806392, 22.96941163631137]",16.0
,2108,大灣6街146號,2018.11.02,2019.01.14,1.8,中華電信公司台南營運處第一客網中心四股,2019-02-20T14:02:28.773,"[120.26771771566173, 23.00856038791857]",103.0
,2108,起中山路185巷1弄18號(旁等),2018.11.02,2019.01.14,14.4,中華電信公司台南營運處第一客網中心四股,2019-02-18T10:47:51.607,"[120.2545765253095, 23.031770147152564]",138.0
,2108,起中正路540號(前等),2018.11.02,2019.01.28,21,中華電信公司台南營運處第一客網中心四股,2019-01-16T10:51:38.223,"[120.24465840911327, 23.03456580926875]",155.0
,2108,起中正路544號(前等),2018.11.02,2019.01.28,21,中華電信公司台南營運處第一客網中心四股,2019-01-16T10:51:38.367,"[120.24456057065264, 23.034667487076682]",155.0
,2108,起中正路323號(對面等),2018.11.02,2019.01.28,27.6,中華電信公司台南營運處第一客網中心四股,2019-01-16T10:51:38.507,"[120.24427269499364, 23.03491652538001]",155.0
,2108,起中正路560號(等),2018.11.02,2019.01.28,21,中華電信公司台南營運處第一客網中心四股,2019-01-16T10:51:38.647,"[120.24404137679706, 23.035116741315843]",155.0
,2108,起中正路(路口等)訖中正二街(路口等),2018.11.02,2019.01.28,21,中華電信公司台南營運處第一客網中心四股,2019-01-16T10:51:38.803,"[120.24384258033228, 23.03531022460966]",155.0
,2108,起中正路700號(前等),2018.11.02,2019.01.28,21.6,中華電信公司台南營運處第一客網中心四股,2019-01-16T10:51:38.990,"[120.24319910702407, 23.03589315503933]",155.0
,2109,177號(線)道路自6公里600公尺起至6公里620公尺訖,2018.11.02,2019.01.02,16.44,台灣電力公司台南區營業處,2019-01-24T17:05:01.830,"[120.28239927616247, 22.99673093292732]",69.0
,2102,大勇街20號(前),2018.11.02,2019.01.03,1.44,台灣電力公司台南區營業處,2019-01-19T16:05:49.130,"[120.19476821665361, 22.989608984902077]",60.0
,2102,起忠義路2段147巷38號,2018.11.03,2019.02.03,5,台灣自來水公司台南服務所,2019-02-12T08:47:50.310,"[120.20318170498632, 22.99620573049974]",61.0
,2103,起健康路2段150巷6/13號(旁等),2018.11.03,2019.01.25,3.6,中華電信公司台南營運處第二客網中心,2019-01-18T17:07:32.623,"[120.19377337668855, 22.981911860662777]",42.0
,2101,起裕農路998號(以西約20M),2018.11.03,2019.01.04,8.4,欣南天然氣股份有限公司,2019-01-25T09:37:40.667,"[120.24559470986136, 22.99022054252593]",65.0
,2101,起裕農路930號(東側),2018.11.03,2019.01.04,8.4,欣南天然氣股份有限公司,2019-01-25T09:38:27.743,"[120.24437535452984, 22.989978225635042]",65.0
,2103,起西門路1段300巷(南),2018.11.04,2019.01.10,0.6,欣南天然氣股份有限公司,2019-02-13T08:28:40.060,"[120.19840017414573, 22.97772949698139]",24.0
,2103,起西門路1段300巷(與西門路1段東60米),2018.11.04,2019.01.10,2,台灣自來水公司台南服務所,2019-01-04T08:18:42.897,"[120.19824363533705, 22.977731055922305]",24.0
,2101,起裕敬路390號,2018.11.04,2018.12.31,2.4,中華電信公司台南營運處第一客網中心四股,2019-01-09T20:20:43.090,"[120.2466021842721, 22.979813340181945]",47.0
,2101,起仁和路45-32號(前),2018.11.04,2018.12.31,5.16,三冠王有線電視股份有限公司,2019-01-20T08:02:55.453,"[120.23036488324644, 22.976899096906337]",27.0
,2101,裕豐街84巷59號(前),2018.11.04,2018.12.31,5.6,三冠王有線電視股份有限公司,2019-01-16T13:39:49.570,"[120.22768848081371, 22.985056928367243]",45.0
,2103,起興昌路76巷28號,2018.11.04,2019.01.10,7.2,台灣電力公司台南區營業處,2019-02-14T09:22:22.897,"[120.19893760303147, 22.97758831750036]",24.0
,2103,起仁南1街23號(前)訖仁南1街23號(前),2018.11.04,2019.01.08,3,水利局污水養護工程科,2019-02-27T08:44:42.470,"[120.18516095112254, 22.98285707219939]",41.0
,2103,起中華西路1段206號,2018.11.04,2019.01.15,13.2,欣南天然氣股份有限公司,2019-02-01T08:41:08.817,"[120.18522791498326, 22.979746645064417]",41.0
,2101,起裕信路81號,2018.11.04,2019.01.14,3,中華電信公司台南營運處第一客網中心四股,2019-02-22T11:41:12.080,"[120.24527140756518, 22.986806211405383]",47.0
,2106,功安2街19號(北側),2018.11.05,2019.02.02,3.6,欣南天然氣股份有限公司,2019-01-18T08:56:23.593,"[120.18185329016114, 23.048498705212072]",166.0
,2106,起安中路1段225號(前),2018.11.05,2019.01.05,2,台灣電力公司台南區營業處,2019-01-28T10:00:14.563,"[120.20576291248568, 23.03696274346214]",151.0
,2106,起培安路(與285巷口南44米),2018.11.05,2019.02.05,1.5,台灣自來水公司台南服務所,2019-01-04T08:18:47.070,"[120.21301382874069, 23.038781069630133]",152.0
,2107,起同平路186號,2018.11.05,2019.02.05,3.5,台灣自來水公司台南服務所,2019-01-30T14:05:11.200,"[120.15256938891508, 22.994519523612624]",55.0
,2106,大安街461巷46-32號(對面),2018.11.05,2019.02.05,35,台灣自來水公司台南服務所,2019-02-25T08:56:30.697,"[120.19170801655913, 23.037481036196787]",149.0
,2106,起安中路1段225號(以西)訖安中路1段209號(以東),2018.11.05,2019.01.05,8.8,台灣電力公司台南區營業處,2019-01-07T13:33:01.820,"[120.20603220394109, 23.03677567410292]",151.0
,2106,起長和路1段222巷115弄(巷口機動表位),2018.11.05,2019.02.05,1,台灣自來水公司台南服務所,2019-01-04T08:18:47.380,"[120.23873779206946, 23.05812785420675]",190.0
,2107,起府平路535/543號(前)訖光州2街29/45/55號(等旁),2018.11.05,2019.02.02,5.04,中華電信公司台南營運處第二客網中心,2019-01-28T15:17:53.953,"[120.16300142372287, 22.986783874627843]",39.0
,2102,起中正路38號(前),2018.11.05,2019.02.02,0.72,中華電信公司台南營運處第二客網中心,2019-01-18T08:56:23.890,"[120.2024246202806, 22.992042434987194]",61.0
,2101,起東興路151號(對面),2018.11.05,2019.01.07,0.72,中華電信公司台南營運處第一客網中心四股,2019-02-11T10:47:28.190,"[120.22934847266096, 22.99333681752464]",63.0
,2104,大興街164巷17號,2018.11.05,2019.02.05,1.5,台灣自來水公司台南服務所,2018-12-28T08:47:11.540,"[120.18951346384137, 23.011433882343432]",95.0
,2108,中正7街67號,2018.11.05,2019.01.10,0.72,中華電信公司台南營運處第一客網中心四股,2019-02-13T14:44:53.690,"[120.240400566622, 23.040928944775843]",154.0
,2108,龍橋街220-1號(等),2018.11.05,2019.01.10,1.44,中華電信公司台南營運處第一客網中心四股,2019-02-14T09:42:04.547,"[120.26425045907283, 23.03911357018447]",157.0
,2108,南工街247巷64弄4號,2018.11.05,2019.01.10,1.2,中華電信公司台南營運處第一客網中心四股,2019-01-04T08:18:57.773,"[120.23845028699527, 23.011619796356445]",100.0
,2108,180號(線)道路自6公里350公尺起至6公里375公尺訖,2018.11.05,2019.01.14,1.44,中華電信公司台南營運處第一客網中心四股,2019-02-21T16:31:05.350,"[120.26922987506983, 23.009590441117012]",103.0
,2108,大同街212號(等),2018.11.05,2019.01.10,6,中華電信公司台南營運處第一客網中心四股,2019-02-13T10:59:08.297,"[120.26681071904545, 23.01034385245432]",103.0
,2108,大民街200號(等),2018.11.05,2019.01.10,3.6,中華電信公司台南營運處第一客網中心四股,2019-02-15T10:54:35.337,"[120.26822202687828, 23.011304959310436]",103.0
,2108,仁愛街92號,2018.11.05,2019.01.10,0.72,中華電信公司台南營運處第一客網中心四股,2019-02-13T14:39:55.890,"[120.23935348061111, 23.044694799637856]",172.0
,2108,中正6街11號,2018.11.05,2019.01.10,0.72,中華電信公司台南營運處第一客網中心四股,2019-03-01T13:45:59.570,"[120.23748738294144, 23.036691443423415]",154.0
,2108,起中華二路150號(對面),2018.11.05,2019.01.10,0.72,中華電信公司台南營運處第一客網中心四股,2019-03-03T13:51:01.833,"[120.23677613219006, 23.008477634395522]",100.0
,2108,起中華1路78號,2018.11.05,2019.01.05,9.24,台灣電力公司台南區營業處,2019-01-17T13:58:13.867,"[120.23728432681571, 23.004369900032888]",82.0
,2104,起文賢路735巷10弄13號(前),2018.11.05,2019.02.12,5,台灣自來水公司台南給水廠,2019-01-28T15:17:55.843,"[120.19295770273999, 23.015275896886344]",114.0
,2101,起東門路3段179巷149號,2018.11.05,2019.02.20,9,台灣自來水公司台南給水廠,2019-02-18T16:39:40.960,"[120.23737624575895, 22.977905899881794]",28.0
,2106,義安街28號,2018.11.05,2019.02.28,3,台灣自來水公司台南給水廠,2019-02-25T14:15:05.183,"[120.19370620634132, 23.03093405415432]",132.0
,2103,起中華南路2段300巷42號(旁),2018.11.05,2019.02.18,4,台灣自來水公司台南給水廠,2019-02-18T16:39:41.100,"[120.18807126751102, 22.963172148906096]",5.0
,2108,大灣7街37號(等),2018.11.05,2019.01.10,1.2,中華電信公司台南營運處第一客網中心四股,2019-03-02T22:07:09.487,"[120.26919610244386, 23.01053160405173]",103.0
,2107,起世平路180號(世平四、五街上等9戶),2018.11.06,2019.02.06,10.8,台灣自來水公司台南服務所,2019-02-25T09:03:01.653,"[120.14995001027475, 22.996383631757233]",55.0
,2102,中和街31/33號(旁等),2018.11.06,2019.02.03,0.72,中華電信公司台南營運處第二客網中心,2019-01-18T08:56:23.797,"[120.19032923606451, 23.00013728775116]",77.0
,2102,起開山路15號(前),2018.11.06,2019.02.03,9,欣南天然氣股份有限公司,2019-01-04T08:18:47.867,"[120.20582733753383, 22.99164044030099]",61.0
,2102,觀亭街31號(前),2018.11.06,2019.02.03,12.6,欣南天然氣股份有限公司,2019-01-04T08:18:47.990,"[120.20564470734965, 22.996913007382037]",61.0
,2106,文安街18號,2018.11.06,2019.02.06,1,台灣自來水公司台南服務所,2019-02-25T08:55:56.633,"[120.21404595401317, 23.027357892723327]",134.0
,2107,起永華路2段(與)訖華平路(口),2018.11.06,2019.02.28,3,台灣自來水公司台南給水廠,2019-02-25T14:15:05.340,"[120.17509133442778, 22.990779412846866]",58.0
,2101,德東街92號(旁),2018.11.06,2019.02.22,6,台灣自來水公司台南給水廠,2019-02-18T16:39:41.210,"[120.23065716586693, 22.961542425571142]",9.0
